X [s],Quattro sensor 9: EMG.A 9 [V],X [s],Quattro sensor 9: EMG.B 9 [V],X [s],Quattro sensor 9: EMG.C 9 [V],X [s],Quattro sensor 9: EMG.D 9 [V],X [s],Quattro sensor 9: ACC.X 9 [g],X [s],Quattro sensor 9: ACC.Y 9 [g],X [s],Quattro sensor 9: ACC.Z 9 [g],X [s],Quattro sensor 9: GYRO.X 9 [�/,X [s],Quattro sensor 9: GYRO.Y 9 [�/,X [s],Quattro sensor 9: GYRO.Z 9 [�/
17.12526923,1.86E-05,17.12526923,5.02E-05,17.12526923,4.15E-05,17.12526923,-6.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.12630769,2.85E-05,17.12630769,6.70E-05,17.12630769,3.99E-05,17.12630769,-2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.12734615,2.47E-05,17.12734615,9.37E-05,17.12734615,3.74E-05,17.12734615,-9.57E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.12838462,1.56E-05,17.12838462,8.51E-05,17.12838462,4.08E-05,17.12838462,3.36E-07,0,0,0,0,0,0,0,0,0,0,0,0
17.12942308,9.57E-06,17.12942308,5.69E-05,17.12942308,5.69E-05,17.12942308,4.87E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13046154,5.54E-06,17.13046154,1.78E-05,17.13046154,7.97E-05,17.13046154,3.19E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.1315,2.01E-06,17.1315,-5.54E-06,17.1315,9.03E-05,17.1315,1.68E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13253846,-3.52E-06,17.13253846,-1.39E-05,17.13253846,7.40E-05,17.13253846,1.34E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13357692,-8.22E-06,17.13357692,-1.85E-05,17.13357692,5.09E-05,17.13357692,1.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13461538,-1.66E-05,17.13461538,-1.83E-05,17.13461538,3.74E-05,17.13461538,3.19E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13565385,-1.56E-05,17.13565385,-6.88E-06,17.13565385,2.87E-05,17.13565385,1.68E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13669231,-6.88E-06,17.13669231,-3.52E-06,17.13669231,2.13E-05,17.13669231,3.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13773077,-1.53E-05,17.13773077,1.17E-06,17.13773077,1.91E-05,17.13773077,-1.51E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13876923,-2.53E-05,17.13876923,-5.37E-06,17.13876923,1.36E-05,17.13876923,-1.17E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.13980769,-1.98E-05,17.13980769,-2.38E-05,17.13980769,7.22E-06,17.13980769,-1.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.14084615,-1.19E-05,17.14084615,-2.18E-05,17.14084615,-1.51E-06,17.14084615,-1.51E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.14188462,-8.56E-06,17.14188462,-2.06E-05,17.14188462,-1.59E-05,17.14188462,-1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14292308,-2.03E-05,17.14292308,-2.60E-05,17.14292308,-2.94E-05,17.14292308,-2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14396154,-1.91E-05,17.14396154,-1.76E-05,17.14396154,-3.51E-05,17.14396154,-1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.145,-7.89E-06,17.145,5.04E-07,17.145,-4.68E-05,17.145,-1.33E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14603846,5.04E-06,17.14603846,-5.54E-06,17.14603846,-5.39E-05,17.14603846,-1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14707692,6.55E-06,17.14707692,-1.04E-05,17.14707692,-5.69E-05,17.14707692,-1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14811538,-1.09E-05,17.14811538,-3.24E-05,17.14811538,-6.83E-05,17.14811538,-1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.14915385,-2.40E-05,17.14915385,-4.06E-05,17.14915385,-8.96E-05,17.14915385,-1.12E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.15019231,-2.87E-05,17.15019231,-3.94E-05,17.15019231,-0.000106584,17.15019231,-4.53E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.15123077,-3.07E-05,17.15123077,-4.18E-05,17.15123077,-9.42E-05,17.15123077,-8.22E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.15226923,-3.54E-05,17.15226923,-2.97E-05,17.15226923,-7.47E-05,17.15226923,-2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.15330769,-2.42E-05,17.15330769,-1.09E-05,17.15330769,-6.90E-05,17.15330769,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.15434615,-2.10E-05,17.15434615,-2.70E-05,17.15434615,-7.13E-05,17.15434615,9.90E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.15538462,-1.56E-05,17.15538462,-4.82E-05,17.15538462,-7.97E-05,17.15538462,-5.94E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.15642308,3.19E-06,17.15642308,-5.57E-05,17.15642308,-8.39E-05,17.15642308,-7.39E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.15746154,-1.85E-06,17.15746154,-6.36E-05,17.15746154,-7.91E-05,17.15746154,4.85E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.1585,-1.80E-05,17.1585,-4.48E-05,17.1585,-5.66E-05,17.1585,2.94E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.15953846,-1.76E-05,17.15953846,-8.90E-06,17.15953846,-2.90E-05,17.15953846,5.96E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.16057692,-1.90E-05,17.16057692,1.26E-05,17.16057692,-2.57E-05,17.16057692,-2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.16161538,-1.33E-05,17.16161538,1.73E-05,17.16161538,-3.79E-05,17.16161538,-0.000133776,0,0,0,0,0,0,0,0,0,0,0,0
17.16265385,3.36E-07,17.16265385,9.23E-06,17.16265385,-4.13E-05,17.16265385,-9.90E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.16369231,-1.68E-07,17.16369231,2.85E-06,17.16369231,-4.21E-05,17.16369231,1.17E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.16473077,-6.88E-06,17.16473077,2.79E-05,17.16473077,-5.02E-05,17.16473077,-1.68E-07,0,0,0,0,0,0,0,0,0,0,0,0
17.16576923,-1.04E-05,17.16576923,3.27E-05,17.16576923,-3.63E-05,17.16576923,1.17E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.16680769,-1.39E-05,17.16680769,-1.23E-05,17.16680769,-1.83E-05,17.16680769,-6.21E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.16784615,-1.63E-05,17.16784615,-6.63E-05,17.16784615,1.12E-05,17.16784615,6.16E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.16888462,-2.10E-05,17.16888462,-7.55E-06,17.16888462,0.000145525,17.16888462,8.17E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.16992308,-2.65E-05,17.16992308,8.21E-05,17.16992308,7.70E-05,17.16992308,-0.00010457,0,0,0,0,0,0,0,0,0,0,0,0
17.17096154,-5.32E-05,17.17096154,9.75E-05,17.17096154,0.000190173,17.17096154,-0.000204273,0,0,0,0,0,0,0,0,0,0,0,0
17.172,-0.000167681,17.172,6.03E-05,17.172,0.000357687,17.172,-7.22E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.17303846,-0.000314382,17.17303846,-8.88E-05,17.17303846,0.000335195,17.17303846,0.000169696,0,0,0,0,0,0,0,0,0,0,0,0
17.17407692,-0.000225757,17.17407692,-0.000294408,17.17407692,0.000264027,17.17407692,0.000114641,0,0,0,0,0,0,0,0,0,0,0,0
17.17511538,-0.000193194,17.17511538,-0.00018262,17.17511538,0.000216022,17.17511538,0.000455039,0,0,0,0,0,0,0,0,0,0,0,0
17.17615385,-0.000156268,17.17615385,-0.000131762,17.17615385,0.000163149,17.17615385,0.00086627,0,0,0,0,0,0,0,0,0,0,0,0
17.17719231,-0.000102556,17.17719231,-0.00012639,17.17719231,0.00010457,17.17719231,0.000973358,0,0,0,0,0,0,0,0,0,0,0,0
17.17823077,-4.13E-05,17.17823077,-9.75E-05,17.17823077,5.69E-05,17.17823077,0.000739376,0,0,0,0,0,0,0,0,0,0,0,0
17.17926923,-4.87E-06,17.17926923,-7.60E-05,17.17926923,4.20E-06,17.17926923,0.000474845,0,0,0,0,0,0,0,0,0,0,0,0
17.18030769,6.55E-06,17.18030769,-6.19E-05,17.18030769,-3.91E-05,17.18030769,0.000295583,0,0,0,0,0,0,0,0,0,0,0,0
17.18134615,2.65E-05,17.18134615,-4.72E-05,17.18134615,-7.54E-05,17.18134615,0.000109606,0,0,0,0,0,0,0,0,0,0,0,0
17.18238462,4.31E-05,17.18238462,-3.00E-05,17.18238462,-0.00010222,17.18238462,0.000152239,0,0,0,0,0,0,0,0,0,0,0,0
17.18342308,5.96E-05,17.18342308,-7.05E-06,17.18342308,-0.000130419,17.18342308,0.000146868,0,0,0,0,0,0,0,0,0,0,0,0
17.18446154,6.43E-05,17.18446154,1.53E-05,17.18446154,-0.000147204,17.18446154,-2.97E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.1855,6.90E-05,17.1855,5.32E-05,17.1855,-0.000153246,17.1855,-0.000185138,0,0,0,0,0,0,0,0,0,0,0,0
17.18653846,6.76E-05,17.18653846,5.52E-05,17.18653846,-0.000158618,17.18653846,-0.000250935,0,0,0,0,0,0,0,0,0,0,0,0
17.18757692,7.75E-05,17.18757692,2.94E-05,17.18757692,-0.000166003,17.18757692,-0.000270237,0,0,0,0,0,0,0,0,0,0,0,0
17.18861538,9.08E-05,17.18861538,4.15E-05,17.18861538,-0.000175067,17.18861538,-0.000404685,0,0,0,0,0,0,0,0,0,0,0,0
17.18965385,9.30E-05,17.18965385,5.12E-05,17.18965385,-0.000180774,17.18965385,-0.000461921,0,0,0,0,0,0,0,0,0,0,0,0
17.19069231,8.44E-05,17.19069231,5.35E-05,17.19069231,-0.000163485,17.19069231,-0.000342245,0,0,0,0,0,0,0,0,0,0,0,0
17.19173077,7.91E-05,17.19173077,3.39E-05,17.19173077,-0.000153414,17.19173077,-0.000338552,0,0,0,0,0,0,0,0,0,0,0,0
17.19276923,8.44E-05,17.19276923,4.58E-05,17.19276923,-0.000142504,17.19276923,-0.000399481,0,0,0,0,0,0,0,0,0,0,0,0
17.19380769,9.11E-05,17.19380769,8.24E-05,17.19380769,-0.000138476,17.19380769,-0.000479545,0,0,0,0,0,0,0,0,0,0,0,0
17.19484615,9.18E-05,17.19484615,9.42E-05,17.19484615,-0.000139147,17.19484615,-0.000449668,0,0,0,0,0,0,0,0,0,0,0,0
17.19588462,8.24E-05,17.19588462,8.91E-05,17.19588462,-0.000129412,17.19588462,-0.000421805,0,0,0,0,0,0,0,0,0,0,0,0
17.19692308,8.44E-05,17.19692308,8.81E-05,17.19692308,-0.000133776,17.19692308,-0.000413916,0,0,0,0,0,0,0,0,0,0,0,0
17.19796154,6.88E-05,17.19796154,7.27E-05,17.19796154,-0.000126055,17.19796154,-0.000464942,0,0,0,0,0,0,0,0,0,0,0,0
17.199,4.33E-05,17.199,5.42E-05,17.199,-0.000103563,17.199,-0.000398306,0,0,0,0,0,0,0,0,0,0,0,0
17.20003846,1.76E-05,17.20003846,9.92E-05,17.20003846,-8.22E-05,17.20003846,-0.000422477,0,0,0,0,0,0,0,0,0,0,0,0
17.20107692,1.19E-05,17.20107692,0.000112459,17.20107692,-7.20E-05,17.20107692,-0.000542992,0,0,0,0,0,0,0,0,0,0,0,0
17.20211538,2.40E-05,17.20211538,4.72E-05,17.20211538,-5.99E-05,17.20211538,-0.000674586,0,0,0,0,0,0,0,0,0,0,0,0
17.20315385,1.98E-05,17.20315385,1.19E-05,17.20315385,-3.78E-05,17.20315385,-0.000762539,0,0,0,0,0,0,0,0,0,0,0,0
17.20419231,3.59E-05,17.20419231,-1.51E-06,17.20419231,-2.90E-05,17.20419231,-0.000836393,0,0,0,0,0,0,0,0,0,0,0,0
17.20523077,4.55E-05,17.20523077,9.82E-05,17.20523077,-1.96E-05,17.20523077,-0.000646891,0,0,0,0,0,0,0,0,0,0,0,0
17.20626923,3.34E-05,17.20626923,0.000276448,17.20626923,-9.90E-06,17.20626923,-0.000428183,0,0,0,0,0,0,0,0,0,0,0,0
17.20730769,5.42E-05,17.20730769,0.000187152,17.20730769,1.51E-06,17.20730769,-0.000321096,0,0,0,0,0,0,0,0,0,0,0,0
17.20834615,0.000219043,17.20834615,0.000159625,17.20834615,-8.81E-05,17.20834615,-0.000185809,0,0,0,0,0,0,0,0,0,0,0,0
17.20938462,0.000337377,17.20938462,0.000130083,17.20938462,-0.000357351,17.20938462,1.86E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.21042308,0.000230793,17.21042308,0.000112123,17.21042308,-0.000424491,17.21042308,0.000226764,0,0,0,0,0,0,0,0,0,0,0,0
17.21146154,0.000152911,17.21146154,6.93E-05,17.21146154,-0.000266041,17.21146154,0.000322103,0,0,0,0,0,0,0,0,0,0,0,0
17.2125,9.35E-05,17.2125,3.17E-05,17.2125,-0.000173053,17.2125,0.000319081,0,0,0,0,0,0,0,0,0,0,0,0
17.21353846,3.31E-05,17.21353846,3.86E-06,17.21353846,-0.00010222,17.21353846,0.000346944,0,0,0,0,0,0,0,0,0,0,0,0
17.21457692,-1.73E-05,17.21457692,-3.19E-05,17.21457692,-3.73E-05,17.21457692,0.000307332,0,0,0,0,0,0,0,0,0,0,0,0
17.21561538,-5.89E-05,17.21561538,-6.28E-05,17.21561538,1.80E-05,17.21561538,0.000324117,0,0,0,0,0,0,0,0,0,0,0,0
17.21665385,-0.000103059,17.21665385,-9.28E-05,17.21665385,6.80E-05,17.21665385,0.000376822,0,0,0,0,0,0,0,0,0,0,0,0
17.21769231,-0.000135119,17.21769231,-0.000121691,17.21769231,0.000121355,17.21769231,0.000415763,0,0,0,0,0,0,0,0,0,0,0,0
17.21873077,-0.000125048,17.21873077,-0.00010222,17.21873077,0.000170367,17.21873077,0.000267048,0,0,0,0,0,0,0,0,0,0,0,0
17.21976923,-9.99E-05,17.21976923,-8.68E-05,17.21976923,0.000195544,17.21976923,0.000265705,0,0,0,0,0,0,0,0,0,0,0,0
17.22080769,-9.65E-05,17.22080769,-9.75E-05,17.22080769,0.000185977,17.22080769,0.000315221,0,0,0,0,0,0,0,0,0,0,0,0
17.22184615,-0.000107927,17.22184615,-0.000125383,17.22184615,0.000172045,17.22184615,0.000366415,0,0,0,0,0,0,0,0,0,0,0,0
17.22288462,-0.000114305,17.22288462,-0.000137469,17.22288462,0.000166339,17.22288462,0.000344259,0,0,0,0,0,0,0,0,0,0,0,0
17.22392308,-0.000119677,17.22392308,-9.21E-05,17.22392308,0.000164996,17.22392308,0.000271077,0,0,0,0,0,0,0,0,0,0,0,0
17.22496154,-0.000115984,17.22496154,-4.65E-05,17.22496154,0.000167178,17.22496154,0.000225086,0,0,0,0,0,0,0,0,0,0,0,0
17.226,-0.000100877,17.226,-8.90E-05,17.226,0.000163317,17.226,0.000200244,0,0,0,0,0,0,0,0,0,0,0,0
17.22703846,-9.55E-05,17.22703846,-0.000129076,17.22703846,0.000146197,17.22703846,0.000191852,0,0,0,0,0,0,0,0,0,0,0,0
17.22807692,-9.62E-05,17.22807692,-0.000114305,17.22807692,0.000125719,17.22807692,0.000162982,0,0,0,0,0,0,0,0,0,0,0,0
17.22911538,-0.000101045,17.22911538,-9.68E-05,17.22911538,0.000107759,17.22911538,0.000258656,0,0,0,0,0,0,0,0,0,0,0,0
17.23015385,-0.00010222,17.23015385,-9.42E-05,17.23015385,9.79E-05,17.23015385,0.000237842,0,0,0,0,0,0,0,0,0,0,0,0
17.23119231,-8.61E-05,17.23119231,-8.07E-05,17.23119231,9.62E-05,17.23119231,-4.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23223077,-7.02E-05,17.23223077,-5.79E-05,17.23223077,9.58E-05,17.23223077,3.84E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23326923,-7.13E-05,17.23326923,-2.77E-05,17.23326923,9.35E-05,17.23326923,4.52E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23430769,-7.00E-05,17.23430769,-2.40E-05,17.23430769,8.21E-05,17.23430769,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23534615,-4.72E-05,17.23534615,-1.83E-05,17.23534615,7.64E-05,17.23534615,3.71E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23638462,-3.58E-05,17.23638462,-2.28E-05,17.23638462,5.82E-05,17.23638462,3.68E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23742308,-3.27E-05,17.23742308,-2.27E-05,17.23742308,4.31E-05,17.23742308,1.44E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.23846154,-3.73E-05,17.23846154,-2.03E-05,17.23846154,3.79E-05,17.23846154,3.19E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.2395,-3.78E-05,17.2395,-2.70E-05,17.2395,4.41E-05,17.2395,-2.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.24053846,-3.11E-05,17.24053846,-9.06E-06,17.24053846,4.21E-05,17.24053846,-7.72E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.24157692,-1.04E-05,17.24157692,-2.85E-06,17.24157692,2.47E-05,17.24157692,-7.55E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.24261538,1.02E-05,17.24261538,2.52E-06,17.24261538,1.80E-05,17.24261538,-1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24365385,1.85E-06,17.24365385,1.85E-06,17.24365385,2.52E-06,17.24365385,-1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24469231,-1.63E-05,17.24469231,-4.20E-06,17.24469231,4.20E-06,17.24469231,-1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24573077,-2.17E-05,17.24573077,-4.20E-06,17.24573077,7.89E-06,17.24573077,-1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24676923,-1.11E-05,17.24676923,-8.22E-06,17.24676923,6.88E-06,17.24676923,-1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24780769,-7.55E-06,17.24780769,-2.37E-05,17.24780769,1.46E-05,17.24780769,-1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24884615,-6.88E-06,17.24884615,-2.64E-05,17.24884615,1.21E-05,17.24884615,-1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.24988462,-7.55E-06,17.24988462,-2.10E-05,17.24988462,-5.71E-06,17.24988462,-1.71E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25092308,-1.16E-05,17.25092308,-3.16E-05,17.25092308,-1.26E-05,17.25092308,-2.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25196154,-1.63E-05,17.25196154,-4.25E-05,17.25196154,-1.83E-05,17.25196154,-2.90E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.253,-1.59E-05,17.253,-3.78E-05,17.253,-1.70E-05,17.253,-3.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25403846,-5.04E-06,17.25403846,-1.41E-05,17.25403846,-6.55E-06,17.25403846,-3.04E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25507692,-6.38E-06,17.25507692,8.39E-07,17.25507692,-6.71E-06,17.25507692,-2.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25611538,-1.51E-05,17.25611538,1.36E-05,17.25611538,-1.23E-05,17.25611538,-1.83E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25715385,-1.90E-05,17.25715385,3.27E-05,17.25715385,-1.96E-05,17.25715385,-1.53E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25819231,-1.12E-05,17.25819231,-1.46E-05,17.25819231,-1.93E-05,17.25819231,-2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.25923077,5.04E-07,17.25923077,-5.05E-05,17.25923077,-1.96E-05,17.25923077,-3.11E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26026923,4.87E-06,17.26026923,-3.56E-05,17.26026923,-2.17E-05,17.26026923,-2.57E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26130769,-9.57E-06,17.26130769,-1.19E-05,17.26130769,-2.43E-05,17.26130769,-1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26234615,-2.13E-05,17.26234615,1.04E-05,17.26234615,-2.47E-05,17.26234615,2.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.26338462,-1.93E-05,17.26338462,-5.04E-07,17.26338462,-2.85E-05,17.26338462,-4.26E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26442308,4.36E-06,17.26442308,-1.31E-05,17.26442308,-3.11E-05,17.26442308,-3.94E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26546154,1.58E-05,17.26546154,-1.24E-05,17.26546154,-3.34E-05,17.26546154,6.83E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.2665,1.39E-05,17.2665,-3.36E-07,17.2665,-3.02E-05,17.2665,1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26753846,1.02E-05,17.26753846,-1.39E-05,17.26753846,-3.78E-05,17.26753846,-2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26857692,7.89E-06,17.26857692,-3.04E-05,17.26857692,-3.68E-05,17.26857692,-2.53E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.26961538,-4.53E-06,17.26961538,5.20E-06,17.26961538,-2.30E-05,17.26961538,-5.35E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27065385,-1.41E-05,17.27065385,6.16E-05,17.27065385,5.71E-06,17.27065385,-4.92E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27169231,-1.70E-05,17.27169231,6.93E-05,17.27169231,3.00E-05,17.27169231,-3.98E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27273077,-1.86E-05,17.27273077,3.27E-05,17.27273077,2.20E-05,17.27273077,-4.85E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27376923,-1.33E-05,17.27376923,-3.86E-06,17.27376923,3.86E-06,17.27376923,-3.78E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27480769,-1.23E-05,17.27480769,-9.90E-06,17.27480769,-1.56E-05,17.27480769,7.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27584615,-1.17E-05,17.27584615,-8.39E-07,17.27584615,-3.05E-05,17.27584615,0.000113298,0,0,0,0,0,0,0,0,0,0,0,0
17.27688462,-7.89E-06,17.27688462,1.80E-05,17.27688462,-2.37E-05,17.27688462,-6.87E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27792308,-1.09E-05,17.27792308,3.58E-05,17.27792308,-1.06E-05,17.27792308,-6.87E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.27896154,-2.27E-05,17.27896154,2.33E-05,17.27896154,1.02E-05,17.27896154,-4.36E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.28,-1.90E-05,17.28,5.04E-06,17.28,2.48E-05,17.28,-9.23E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.28103846,-1.39E-05,17.28103846,-4.38E-05,17.28103846,4.21E-05,17.28103846,-9.92E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28207692,-3.19E-06,17.28207692,-8.76E-05,17.28207692,4.45E-05,17.28207692,-3.81E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28311538,-7.55E-06,17.28311538,-6.16E-05,17.28311538,3.81E-05,17.28311538,-9.52E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28415385,-5.20E-06,17.28415385,1.83E-05,17.28415385,3.37E-05,17.28415385,-2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28519231,6.55E-06,17.28519231,8.44E-05,17.28519231,2.33E-05,17.28519231,5.89E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28623077,6.55E-06,17.28623077,7.23E-05,17.28623077,3.19E-06,17.28623077,-1.93E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28726923,3.36E-07,17.28726923,3.14E-05,17.28726923,-8.06E-06,17.28726923,-6.21E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.28830769,-2.85E-06,17.28830769,-8.39E-07,17.28830769,-1.12E-05,17.28830769,2.84E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.28934615,-8.90E-06,17.28934615,-3.51E-05,17.28934615,-1.70E-05,17.28934615,1.39E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29038462,-7.89E-06,17.29038462,-5.34E-05,17.29038462,-8.22E-06,17.29038462,3.86E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.29142308,3.02E-06,17.29142308,-2.64E-05,17.29142308,-8.39E-07,17.29142308,1.01E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.29246154,1.68E-07,17.29246154,-8.39E-06,17.29246154,-1.36E-05,17.29246154,5.20E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.2935,-3.36E-06,17.2935,5.04E-07,17.2935,-2.05E-05,17.2935,-3.19E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.29453846,-1.23E-05,17.29453846,3.69E-06,17.29453846,-2.84E-05,17.29453846,1.80E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29557692,-2.10E-05,17.29557692,-1.24E-05,17.29557692,-2.37E-05,17.29557692,2.40E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29661538,-2.74E-05,17.29661538,-3.17E-05,17.29661538,-2.06E-05,17.29661538,-1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29765385,-2.32E-05,17.29765385,-2.72E-05,17.29765385,-1.53E-05,17.29765385,-3.31E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29869231,-1.96E-05,17.29869231,-2.23E-05,17.29869231,1.68E-07,17.29869231,3.41E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.29973077,-2.50E-05,17.29973077,9.23E-06,17.29973077,5.04E-06,17.29973077,-1.76E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30076923,-2.70E-05,17.30076923,1.66E-05,17.30076923,-1.78E-05,17.30076923,-4.01E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30180769,-2.05E-05,17.30180769,-3.37E-05,17.30180769,-5.39E-05,17.30180769,-3.16E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30284615,1.17E-06,17.30284615,-8.04E-05,17.30284615,-5.72E-05,17.30284615,-1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30388462,1.83E-05,17.30388462,-5.05E-05,17.30388462,-4.65E-05,17.30388462,3.84E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30492308,2.00E-05,17.30492308,-2.58E-05,17.30492308,-3.27E-05,17.30492308,-3.81E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30596154,1.39E-05,17.30596154,-2.85E-06,17.30596154,-9.57E-06,17.30596154,3.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
17.307,-2.01E-06,17.307,1.33E-05,17.307,7.22E-06,17.307,5.62E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30803846,-1.43E-05,17.30803846,-8.39E-07,17.30803846,1.11E-05,17.30803846,-6.87E-05,0,0,0,0,0,0,0,0,0,0,0,0
17.30907692,-1.93E-05,17.30907692,8.39E-07,17.30907692,-6.21E-06,17.30907692,1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0
